Edge	NodeA	NodeB	InteractionType	CIN_dikNew	CIN_sigEdge	CIN_dir	CIN_absdiknew	Invasive_dikNew	Invasive_sigEdge	Invasive_dir	Invasive_absdiknew	MSIorCIMP_dikNew	MSIorCIMP_sigEdge	MSIorCIMP_dir	MSIorCIMP_absdiknew
RPL22_prot_RPL31_prot	RPL22_prot	RPL31_prot	ppi	-0	died	died	0	0.0128602	ppi	up	0.0128602	-0	died	died	0
RPL22_prot_RPS2_prot	RPL22_prot	RPS2_prot	ppi	-0	died	died	0	0.0400195	ppi	up	0.0400195	-0	died	died	0
RPL22_prot_RPS6KA1_prot	RPL22_prot	RPS6KA1_prot	ppi	-0	died	died	0	0.107285	ppi	up	0.107285	-0	died	died	0
RPRD1B_prot_SAE1_prot	RPRD1B_prot	SAE1_prot	ppi	0.168943	ppi	up	0.168943	0	died	died	0	-0	died	died	0
RPRD1B_prot_TTLL12_prot	RPRD1B_prot	TTLL12_prot	ppi	0.0321377	ppi	up	0.0321377	-0	died	died	0	-0	died	died	0
RPS15A_prot_WIBG_prot	RPS15A_prot	WIBG_prot	ppi	-0	died	died	0	0.144689	ppi	up	0.144689	-0	died	died	0
RPS16_prot_WIBG_prot	RPS16_prot	WIBG_prot	ppi	-0	died	died	0	0.00834601	ppi	up	0.00834601	-0	died	died	0
RPS18_prot_WIBG_prot	RPS18_prot	WIBG_prot	ppi	-0	died	died	0	0.244182	ppi	up	0.244182	-0	died	died	0
RPS20_prot_WIBG_prot	RPS20_prot	WIBG_prot	ppi	-0	died	died	0	0.0484707	ppi	up	0.0484707	-0	died	died	0
RPS23_prot_RPL36A_mrna	RPS23_prot	RPL36A_mrna	tf	0.0493243	tf	up	0.0493243	0	died	died	0	-0	died	died	0
RPS25_prot_WIBG_prot	RPS25_prot	WIBG_prot	ppi	-0	died	died	0	0.0244586	ppi	up	0.0244586	-0	died	died	0
RPS27_prot_SRC_prot	RPS27_prot	SRC_prot	ppi	0	died	died	0	0.0405162	ppi	up	0.0405162	-0.0774927	ppi	down	0.0774927
RPS27_prot_WIBG_prot	RPS27_prot	WIBG_prot	ppi	-0	died	died	0	0.06079	ppi	up	0.06079	-0	died	died	0
RPS28_prot_BCL2L10_mrna	RPS28_prot	BCL2L10_mrna	tf	0	died	died	0	0.066023	tf	up	0.066023	-0	died	died	0
RPS28_prot_VWA3A_mrna	RPS28_prot	VWA3A_mrna	tf	-0.0565871	tf	down	0.0565871	-0	died	died	0	0	died	died	0
RPS29_prot_WIBG_prot	RPS29_prot	WIBG_prot	ppi	-0	died	died	0	0.121644	ppi	up	0.121644	-0	died	died	0
RPS2_prot_WIBG_prot	RPS2_prot	WIBG_prot	ppi	-0	died	died	0	0.158431	ppi	up	0.158431	-0	died	died	0
RPS3_prot_WIBG_prot	RPS3_prot	WIBG_prot	ppi	-0	died	died	0	0.0586246	ppi	up	0.0586246	-0	died	died	0
RPS5_prot_SNRPA1_prot	RPS5_prot	SNRPA1_prot	ppi	0	died	died	0	0.020926	ppi	up	0.020926	-0	died	died	0
RPS5_prot_WIBG_prot	RPS5_prot	WIBG_prot	ppi	-0	died	died	0	0.193172	ppi	up	0.193172	-0	died	died	0
RPS7_prot_WIBG_prot	RPS7_prot	WIBG_prot	ppi	-0	died	died	0	0.0549993	ppi	up	0.0549993	-0	died	died	0
RPS9_prot_WIBG_prot	RPS9_prot	WIBG_prot	ppi	-0	died	died	0	0.164157	ppi	up	0.164157	-0	died	died	0
RTKN_prot_PTPRF_mrna	RTKN_prot	PTPRF_mrna	tf	0.157596	tf	up	0.157596	0	died	died	0	-0	died	died	0
RTKN_prot_SLC39A5_mrna	RTKN_prot	SLC39A5_mrna	tf	0.284829	tf	up	0.284829	0	died	died	0	-0.140359	tf	down	0.140359
RUVBL2_prot_AIFM3_mrna	RUVBL2_prot	AIFM3_mrna	tf	0	died	died	0	0	died	died	0	-0.0659085	tf	down	0.0659085
RUVBL2_prot_CHST4_mrna	RUVBL2_prot	CHST4_mrna	tf	-0.023315	tf	down	0.023315	0	died	died	0	0	died	died	0
RUVBL2_prot_LRRC6_mrna	RUVBL2_prot	LRRC6_mrna	tf	-0	died	died	0	0.120312	tf	up	0.120312	-0	died	died	0
S100A9_prot_VTN_prot	S100A9_prot	VTN_prot	ppi	-0	died	died	0	-0.0287293	ppi	down	0.0287293	0.26047	ppi	up	0.26047
SAE1_prot_TPD52L2_prot	SAE1_prot	TPD52L2_prot	ppi	0.189391	ppi	up	0.189391	-0	died	died	0	-0	died	died	0
SAE1_prot_UBA2_prot	SAE1_prot	UBA2_prot	ppi	0.0636379	ppi	up	0.0636379	0	died	died	0	-0	died	died	0
SAMHD1_prot_ARHGEF1_mrna	SAMHD1_prot	ARHGEF1_mrna	tf	-0	died	died	0	-0.356184	tf	down	0.356184	0	died	died	0
SAMHD1_prot_GPR157_mrna	SAMHD1_prot	GPR157_mrna	tf	0.0703873	tf	up	0.0703873	-0	died	died	0	-0	died	died	0
SAMHD1_prot_SLC15A3_mrna	SAMHD1_prot	SLC15A3_mrna	tf	-0	died	died	0	-0	died	died	0	0.0443356	tf	up	0.0443356
SAMM50_prot_SSBP1_prot	SAMM50_prot	SSBP1_prot	ppi	0.176873	ppi	up	0.176873	-0	died	died	0	-0	died	died	0
SARS_prot_TARS_prot	SARS_prot	TARS_prot	ppi	-0	died	died	0	0.109011	ppi	up	0.109011	-0	died	died	0
SART1_prot_SEPT2_prot	SART1_prot	SEPT2_prot	ppi	0.155963	ppi	up	0.155963	0	died	died	0	-0	died	died	0
SBDS_prot_SPR_prot	SBDS_prot	SPR_prot	ppi	0.0799246	ppi	up	0.0799246	-0	died	died	0	-0	died	died	0
SCAF4_prot_SELENBP1_prot	SCAF4_prot	SELENBP1_prot	ppi	0	died	died	0	0.0853377	ppi	up	0.0853377	-0	died	died	0
SCRIB_prot_UTRN_prot	SCRIB_prot	UTRN_prot	ppi	0.13771	ppi	up	0.13771	0	died	died	0	-0	died	died	0
SEPHS1_prot_WDR12_prot	SEPHS1_prot	WDR12_prot	ppi	0.121585	ppi	up	0.121585	-0	died	died	0	-0	died	died	0
SEPT10_prot_SEPT11_prot	SEPT10_prot	SEPT11_prot	ppi	0.0730075	ppi	up	0.0730075	0	died	died	0	-0	died	died	0
SEPT10_prot_SEPT2_prot	SEPT10_prot	SEPT2_prot	ppi	0.34452	ppi	up	0.34452	-0	died	died	0	-0	died	died	0
SEPT10_prot_SEPT6_prot	SEPT10_prot	SEPT6_prot	ppi	0.0117293	ppi	up	0.0117293	-0	died	died	0	-0	died	died	0
SEPT10_prot_SEPT7_prot	SEPT10_prot	SEPT7_prot	ppi	0.0985593	ppi	up	0.0985593	-0	died	died	0	-0	died	died	0
SEPT10_prot_SEPT8_prot	SEPT10_prot	SEPT8_prot	ppi	0.194187	ppi	up	0.194187	-0	died	died	0	-0	died	died	0
SEPT10_prot_SEPT9_prot	SEPT10_prot	SEPT9_prot	ppi	0.113768	ppi	up	0.113768	-0	died	died	0	-0	died	died	0
SEPT2_prot_TRA2A_prot	SEPT2_prot	TRA2A_prot	ppi	0.0688348	ppi	up	0.0688348	0	died	died	0	-0	died	died	0
SEPT2_prot_TRA2B_prot	SEPT2_prot	TRA2B_prot	ppi	0.0678383	ppi	up	0.0678383	0	died	died	0	-0	died	died	0
SET_prot_TARS_prot	SET_prot	TARS_prot	ppi	0	died	died	0	0.0311942	ppi	up	0.0311942	-0	died	died	0
SF3B2_prot_ST3GAL3_mrna	SF3B2_prot	ST3GAL3_mrna	tf	0.29479	tf	up	0.29479	-0	died	died	0	-0	died	died	0
SF3B4_prot_SRSF6_prot	SF3B4_prot	SRSF6_prot	ppi	0.044335	ppi	up	0.044335	-0	died	died	0	-0	died	died	0
SF3B4_prot_SSBP1_prot	SF3B4_prot	SSBP1_prot	ppi	0.187314	ppi	up	0.187314	-0	died	died	0	-0	died	died	0
SF3B4_prot_TBL2_prot	SF3B4_prot	TBL2_prot	ppi	0.110335	ppi	up	0.110335	-0	died	died	0	-0	died	died	0
SFPQ_prot_CHST4_mrna	SFPQ_prot	CHST4_mrna	tf	-0.127457	tf	down	0.127457	0	died	died	0	0	died	died	0
SFPQ_prot_SPG20_mrna	SFPQ_prot	SPG20_mrna	tf	-0	died	died	0	-0.0103759	tf	down	0.0103759	0	died	died	0
SFXN3_prot_SPTAN1_prot	SFXN3_prot	SPTAN1_prot	ppi	0.0218703	ppi	up	0.0218703	-0	died	died	0	-0	died	died	0
SFXN3_prot_SURF1_prot	SFXN3_prot	SURF1_prot	ppi	0.0777022	ppi	up	0.0777022	-0	died	died	0	-0	died	died	0
SFXN3_prot_TIMM50_prot	SFXN3_prot	TIMM50_prot	ppi	0.390486	ppi	up	0.390486	-0	died	died	0	-0	died	died	0
SFXN3_prot_TUFM_prot	SFXN3_prot	TUFM_prot	ppi	0.119145	ppi	up	0.119145	-0	died	died	0	-0	died	died	0
SFXN3_prot_VDAC1_prot	SFXN3_prot	VDAC1_prot	ppi	0.239113	ppi	up	0.239113	-0	died	died	0	-0	died	died	0
SFXN3_prot_VDAC2_prot	SFXN3_prot	VDAC2_prot	ppi	0.0466335	ppi	up	0.0466335	-0	died	died	0	-0	died	died	0
SH3GL1_prot_YWHAZ_prot	SH3GL1_prot	YWHAZ_prot	ppi	0.144229	ppi	up	0.144229	-0	died	died	0	-0	died	died	0
SH3GLB1_prot_USP7_prot	SH3GLB1_prot	USP7_prot	ppi	0	died	died	0	0.0458552	ppi	up	0.0458552	-0	died	died	0
SHC1_prot_LRRC41_mrna	SHC1_prot	LRRC41_mrna	tf	0.179593	tf	up	0.179593	-0	died	died	0	-0	died	died	0
SHC1_prot_TGFB1_mrna	SHC1_prot	TGFB1_mrna	tf	-0	died	died	0	-0.0616341	tf	down	0.0616341	0	died	died	0
SHC1_prot_TIMM50_prot	SHC1_prot	TIMM50_prot	ppi	0.00314783	ppi	up	0.00314783	-0	died	died	0	-0	died	died	0
SLC25A12_prot_SLC25A13_prot	SLC25A12_prot	SLC25A13_prot	ppi	0.0284607	ppi	up	0.0284607	0	died	died	0	-0.0305191	ppi	down	0.0305191
SLC26A2_prot_VAPB_prot	SLC26A2_prot	VAPB_prot	ppi	0.0155169	ppi	up	0.0155169	0	died	died	0	-0	died	died	0
SLC7A1_prot_SYNGR2_prot	SLC7A1_prot	SYNGR2_prot	ppi	-0	died	died	0	0.0583623	ppi	up	0.0583623	-0	died	died	0
SMARCC1_prot_LRRC41_mrna	SMARCC1_prot	LRRC41_mrna	tf	0.0205667	tf	up	0.0205667	0	died	died	0	-0	died	died	0
SMARCC1_prot_NONO_mrna	SMARCC1_prot	NONO_mrna	tf	0.0658158	tf	up	0.0658158	0	died	died	0	-0	died	died	0
SMARCC1_prot_RPL36A_mrna	SMARCC1_prot	RPL36A_mrna	tf	0.026822	tf	up	0.026822	0	died	died	0	-0.14224	tf	down	0.14224
SMARCC1_prot_SRC_prot	SMARCC1_prot	SRC_prot	ppi	0	died	died	0	0	died	died	0	-0.143961	ppi	down	0.143961
SMARCC1_prot_TOP2A_mrna	SMARCC1_prot	TOP2A_mrna	tf	-0	died	died	0	0.0142374	tf	up	0.0142374	-0	died	died	0
SMARCE1_prot_SRC_prot	SMARCE1_prot	SRC_prot	ppi	0	died	died	0	0	died	died	0	-0.0267637	ppi	down	0.0267637
SMC1A_prot_TP53BP1_prot	SMC1A_prot	TP53BP1_prot	ppi	0.0968173	ppi	up	0.0968173	0	died	died	0	-0.213715	ppi	down	0.213715
SMC3_prot_CELSR3_mrna	SMC3_prot	CELSR3_mrna	tf	0.0570129	tf	up	0.0570129	-0	died	died	0	-0	died	died	0
SMC3_prot_CIB2_mrna	SMC3_prot	CIB2_mrna	tf	0.257288	tf	up	0.257288	-0	died	died	0	-0	died	died	0
SMC3_prot_DPH7_mrna	SMC3_prot	DPH7_mrna	tf	0.00654407	tf	up	0.00654407	-0	died	died	0	-0	died	died	0
SMC3_prot_EVA1B_mrna	SMC3_prot	EVA1B_mrna	tf	0.480978	tf	up	0.480978	-0.295217	tf	down	0.295217	-0	died	died	0
SMC3_prot_IPP_mrna	SMC3_prot	IPP_mrna	tf	0.137571	tf	up	0.137571	-0	died	died	0	-0	died	died	0
SMC3_prot_KIAA1161_mrna	SMC3_prot	KIAA1161_mrna	tf	0.228796	tf	up	0.228796	-0	died	died	0	-0	died	died	0
SMC3_prot_LAMB2_mrna	SMC3_prot	LAMB2_mrna	tf	0	died	died	0	-0.224734	tf	down	0.224734	0	died	died	0
SMC3_prot_LRRC3_mrna	SMC3_prot	LRRC3_mrna	tf	0.306075	tf	up	0.306075	-0.270942	tf	down	0.270942	-0	died	died	0
SMC3_prot_MAN2C1_mrna	SMC3_prot	MAN2C1_mrna	tf	0.436032	tf	up	0.436032	-0	died	died	0	-0	died	died	0
SMC3_prot_MYOM3_mrna	SMC3_prot	MYOM3_mrna	tf	0.785909	tf	up	0.785909	-0	died	died	0	-0.253518	tf	down	0.253518
SMC3_prot_NONO_mrna	SMC3_prot	NONO_mrna	tf	0.23906	tf	up	0.23906	-0	died	died	0	-0	died	died	0
SMC3_prot_POMGNT2_mrna	SMC3_prot	POMGNT2_mrna	tf	0	died	died	0	-0.198958	tf	down	0.198958	0	died	died	0
SMC3_prot_RNF43_mrna	SMC3_prot	RNF43_mrna	tf	0	died	died	0	0	died	died	0	-0.180937	tf	down	0.180937
SMC3_prot_SH3D21_mrna	SMC3_prot	SH3D21_mrna	tf	0.901003	tf	up	0.901003	-0.00936653	tf	down	0.00936653	-0	died	died	0
SMC3_prot_SMAD6_mrna	SMC3_prot	SMAD6_mrna	tf	0.17052	tf	up	0.17052	0	died	died	0	-0.0480645	tf	down	0.0480645
SMC3_prot_TPRG1L_mrna	SMC3_prot	TPRG1L_mrna	tf	0.21945	tf	up	0.21945	-0	died	died	0	-0	died	died	0
SMC3_prot_UBIAD1_mrna	SMC3_prot	UBIAD1_mrna	tf	0.410474	tf	up	0.410474	-0	died	died	0	-0	died	died	0
SNF8_prot_WDR12_prot	SNF8_prot	WDR12_prot	ppi	0.131851	ppi	up	0.131851	-0	died	died	0	-0	died	died	0
SNRNP200_prot_YWHAB_prot	SNRNP200_prot	YWHAB_prot	ppi	0.00108582	ppi	up	0.00108582	-0	died	died	0	-0	died	died	0
SNRNP70_prot_SRPK1_prot	SNRNP70_prot	SRPK1_prot	ppi	0	died	died	0	0.0182633	ppi	up	0.0182633	-0	died	died	0
SNRPA_prot_AIFM3_mrna	SNRPA_prot	AIFM3_mrna	tf	0	died	died	0	0.115649	tf	up	0.115649	-0	died	died	0
SNRPA_prot_LRRC6_mrna	SNRPA_prot	LRRC6_mrna	tf	-0	died	died	0	0.263059	tf	up	0.263059	-0	died	died	0
SNRPA_prot_PSMG3_mrna	SNRPA_prot	PSMG3_mrna	tf	-0.00107975	tf	down	0.00107975	0	died	died	0	0	died	died	0
SPAG9_prot_EEA1_mrna	SPAG9_prot	EEA1_mrna	tf	0.194228	tf	up	0.194228	-0	died	died	0	-0	died	died	0
SPAG9_prot_TP53BP1_prot	SPAG9_prot	TP53BP1_prot	ppi	0.0849118	ppi	up	0.0849118	0	died	died	0	-0.0248917	ppi	down	0.0248917
SPINT1_prot_ST14_prot	SPINT1_prot	ST14_prot	ppi	-0	died	died	0	0.183525	ppi	up	0.183525	-0	died	died	0
SPR_prot_YWHAZ_prot	SPR_prot	YWHAZ_prot	ppi	0.237664	ppi	up	0.237664	-0	died	died	0	-0	died	died	0
SRC_prot_STUB1_prot	SRC_prot	STUB1_prot	ppi	0	died	died	0	0	died	died	0	-0.0138443	ppi	down	0.0138443
SRC_prot_TNS3_prot	SRC_prot	TNS3_prot	ppi	0.394967	ppi	up	0.394967	0	died	died	0	-0.15769	ppi	down	0.15769
SRC_prot_UBR5_prot	SRC_prot	UBR5_prot	ppi	0.0293004	ppi	up	0.0293004	0	died	died	0	-0	died	died	0
SRPRB_prot_TARDBP_prot	SRPRB_prot	TARDBP_prot	ppi	-0	died	died	0	0.132572	ppi	up	0.132572	-0	died	died	0
SRSF6_prot_TRA2B_prot	SRSF6_prot	TRA2B_prot	ppi	0.0184901	ppi	up	0.0184901	-0	died	died	0	-0	died	died	0
SSBP1_prot_C9orf114_mrna	SSBP1_prot	C9orf114_mrna	tf	0.347277	tf	up	0.347277	-0	died	died	0	-0	died	died	0
SSBP1_prot_DDX55_mrna	SSBP1_prot	DDX55_mrna	tf	0.0726028	tf	up	0.0726028	-0	died	died	0	-0	died	died	0
SSBP1_prot_EBNA1BP2_mrna	SSBP1_prot	EBNA1BP2_mrna	tf	0.34959	tf	up	0.34959	-0	died	died	0	-0	died	died	0
SSBP1_prot_MYCBP_mrna	SSBP1_prot	MYCBP_mrna	tf	0.148643	tf	up	0.148643	-0	died	died	0	-0	died	died	0
SSBP1_prot_NUP88_mrna	SSBP1_prot	NUP88_mrna	tf	0.15815	tf	up	0.15815	0	died	died	0	-0.0444471	tf	down	0.0444471
SSBP1_prot_PSMG1_mrna	SSBP1_prot	PSMG1_mrna	tf	0.147159	tf	up	0.147159	-0	died	died	0	-0	died	died	0
SSBP1_prot_SERBP1_mrna	SSBP1_prot	SERBP1_mrna	tf	0.143837	tf	up	0.143837	-0	died	died	0	-0	died	died	0
SSBP1_prot_SRM_mrna	SSBP1_prot	SRM_mrna	tf	0.382533	tf	up	0.382533	-0	died	died	0	-0	died	died	0
SSBP1_prot_UBL4A_prot	SSBP1_prot	UBL4A_prot	ppi	0.205318	ppi	up	0.205318	0	died	died	0	-0	died	died	0
SSB_prot_MAGOH_mrna	SSB_prot	MAGOH_mrna	tf	0.119694	tf	up	0.119694	-0	died	died	0	-0	died	died	0
STAT1_prot_ADPRH_mrna	STAT1_prot	ADPRH_mrna	tf	-0	died	died	0	-0.0931384	tf	down	0.0931384	0	died	died	0
STAT1_prot_APOE_mrna	STAT1_prot	APOE_mrna	tf	-0	died	died	0	-0.048071	tf	down	0.048071	0.444614	tf	up	0.444614
STAT1_prot_BCL6_mrna	STAT1_prot	BCL6_mrna	tf	-0	died	died	0	-0.1033	tf	down	0.1033	0.265427	tf	up	0.265427
STAT1_prot_CCL2_mrna	STAT1_prot	CCL2_mrna	tf	-0.0975211	tf	down	0.0975211	-0	died	died	0	0	died	died	0
STAT1_prot_CCR1_mrna	STAT1_prot	CCR1_mrna	tf	-0	died	died	0	-0.0830112	tf	down	0.0830112	0.145076	tf	up	0.145076
STAT1_prot_CD40_mrna	STAT1_prot	CD40_mrna	tf	-0.507992	tf	down	0.507992	-0	died	died	0	0.797844	tf	up	0.797844
STAT1_prot_CD86_mrna	STAT1_prot	CD86_mrna	tf	-0.0433945	tf	down	0.0433945	-0	died	died	0	0.447094	tf	up	0.447094
STAT1_prot_CIITA_mrna	STAT1_prot	CIITA_mrna	tf	-0.316031	tf	down	0.316031	-0	died	died	0	0.477823	tf	up	0.477823
STAT1_prot_CSF1_mrna	STAT1_prot	CSF1_mrna	tf	-0	died	died	0	-0.0904063	tf	down	0.0904063	0	died	died	0
STAT1_prot_CTSL_mrna	STAT1_prot	CTSL_mrna	tf	-0	died	died	0	-0.249536	tf	down	0.249536	0	died	died	0
STAT1_prot_FAS_mrna	STAT1_prot	FAS_mrna	tf	-0.132397	tf	down	0.132397	0	died	died	0	0	died	died	0
STAT1_prot_FCGR1A_mrna	STAT1_prot	FCGR1A_mrna	tf	-0	died	died	0	-0	died	died	0	0.0403119	tf	up	0.0403119
STAT1_prot_FCGR3A_mrna	STAT1_prot	FCGR3A_mrna	tf	-0	died	died	0	-0	died	died	0	0.174327	tf	up	0.174327
STAT1_prot_GRM2_mrna	STAT1_prot	GRM2_mrna	tf	-0	died	died	0	-0.0220296	tf	down	0.0220296	0	died	died	0
STAT1_prot_HOXA1_mrna	STAT1_prot	HOXA1_mrna	tf	-0.0144904	tf	down	0.0144904	0	died	died	0	0	died	died	0
STAT1_prot_ICAM1_mrna	STAT1_prot	ICAM1_mrna	tf	-0	died	died	0	-0	died	died	0	0.315346	tf	up	0.315346
STAT1_prot_IFNG_mrna	STAT1_prot	IFNG_mrna	tf	-0	died	died	0	-0.0116486	tf	down	0.0116486	0	died	died	0
STAT1_prot_IFNLR1_mrna	STAT1_prot	IFNLR1_mrna	tf	0.0843551	tf	up	0.0843551	-0	died	died	0	-0	died	died	0
STAT1_prot_IL1B_mrna	STAT1_prot	IL1B_mrna	tf	-0.55622	tf	down	0.55622	0	died	died	0	0.0114051	tf	up	0.0114051
STAT1_prot_IL1R1_mrna	STAT1_prot	IL1R1_mrna	tf	-0.293915	tf	down	0.293915	-0	died	died	0	0.0578529	tf	up	0.0578529
STAT1_prot_IL2RA_mrna	STAT1_prot	IL2RA_mrna	tf	-0.16838	tf	down	0.16838	-0	died	died	0	0	died	died	0
STAT1_prot_IL6_mrna	STAT1_prot	IL6_mrna	tf	-0.586982	tf	down	0.586982	-0	died	died	0	0.490102	tf	up	0.490102
STAT1_prot_IRF8_mrna	STAT1_prot	IRF8_mrna	tf	-0.0785658	tf	down	0.0785658	-0	died	died	0	0.110637	tf	up	0.110637
STAT1_prot_LY96_mrna	STAT1_prot	LY96_mrna	tf	-0.568846	tf	down	0.568846	-0	died	died	0	0.154315	tf	up	0.154315
STAT1_prot_MET_mrna	STAT1_prot	MET_mrna	tf	-0.109388	tf	down	0.109388	0	died	died	0	0	died	died	0
STAT1_prot_MMP13_mrna	STAT1_prot	MMP13_mrna	tf	-0.0838215	tf	down	0.0838215	-0	died	died	0	0.0502344	tf	up	0.0502344
STAT1_prot_MMP9_mrna	STAT1_prot	MMP9_mrna	tf	-0.868404	tf	down	0.868404	-0	died	died	0	1.08203	tf	up	1.08203
STAT1_prot_NOL3_mrna	STAT1_prot	NOL3_mrna	tf	-0	died	died	0	-0	died	died	0	0.038822	tf	up	0.038822
STAT1_prot_NOS2_mrna	STAT1_prot	NOS2_mrna	tf	-0.53378	tf	down	0.53378	0	died	died	0	0	died	died	0
STAT1_prot_PARP9_mrna	STAT1_prot	PARP9_mrna	tf	-0.0328874	tf	down	0.0328874	-0	died	died	0	0.169255	tf	up	0.169255
STAT1_prot_PDIA6_mrna	STAT1_prot	PDIA6_mrna	tf	-0.117345	tf	down	0.117345	-0	died	died	0	0	died	died	0
STAT1_prot_REG1A_mrna	STAT1_prot	REG1A_mrna	tf	-0.559337	tf	down	0.559337	-0	died	died	0	0.168939	tf	up	0.168939
STAT1_prot_SOCS3_mrna	STAT1_prot	SOCS3_mrna	tf	-0.0849597	tf	down	0.0849597	-0	died	died	0	0	died	died	0
STAT1_prot_STAT2_mrna	STAT1_prot	STAT2_mrna	tf	-0	died	died	0	-0.0328351	tf	down	0.0328351	0	died	died	0
STAT1_prot_STAT3_mrna	STAT1_prot	STAT3_mrna	tf	-0.227757	tf	down	0.227757	0	died	died	0	0	died	died	0
STAT1_prot_TBX21_mrna	STAT1_prot	TBX21_mrna	tf	-0.0683828	tf	down	0.0683828	0	died	died	0	0	died	died	0
STAT1_prot_TIMP1_mrna	STAT1_prot	TIMP1_mrna	tf	-0	died	died	0	-0	died	died	0	0.186219	tf	up	0.186219
STAT1_prot_TNFSF13B_mrna	STAT1_prot	TNFSF13B_mrna	tf	-0.258182	tf	down	0.258182	-0	died	died	0	0.616883	tf	up	0.616883
STAT1_prot_TRPC1_mrna	STAT1_prot	TRPC1_mrna	tf	-0	died	died	0	-0.165868	tf	down	0.165868	0	died	died	0
STAT1_prot_UPP1_mrna	STAT1_prot	UPP1_mrna	tf	-0.493371	tf	down	0.493371	-0	died	died	0	0.270315	tf	up	0.270315
STAT1_prot_VIM_mrna	STAT1_prot	VIM_mrna	tf	-0	died	died	0	-0	died	died	0	0.0400464	tf	up	0.0400464
STAT1_prot_WDR83_mrna	STAT1_prot	WDR83_mrna	tf	0	died	died	0	-0.069616	tf	down	0.069616	0	died	died	0
STAT2_prot_APOE_mrna	STAT2_prot	APOE_mrna	tf	-0	died	died	0	-0	died	died	0	0.298118	tf	up	0.298118
STAT2_prot_CCL2_mrna	STAT2_prot	CCL2_mrna	tf	-0.000626838	tf	down	0.000626838	0	died	died	0	0	died	died	0
STAT2_prot_NOS2_mrna	STAT2_prot	NOS2_mrna	tf	-0.459553	tf	down	0.459553	0	died	died	0	0	died	died	0
STAT2_prot_STAT1_mrna	STAT2_prot	STAT1_mrna	tf	-0.355931	tf	down	0.355931	0	died	died	0	0	died	died	0
STAT3_prot_C20orf194_mrna	STAT3_prot	C20orf194_mrna	tf	-0	died	died	0	-0.298645	tf	down	0.298645	0	died	died	0
STAT3_prot_CD40_mrna	STAT3_prot	CD40_mrna	tf	-0.406069	tf	down	0.406069	-0	died	died	0	0.481612	tf	up	0.481612
STAT3_prot_DIRAS3_mrna	STAT3_prot	DIRAS3_mrna	tf	0	died	died	0	-0.281789	tf	down	0.281789	0	died	died	0
STAT3_prot_GPSM1_mrna	STAT3_prot	GPSM1_mrna	tf	0	died	died	0	-0.236063	tf	down	0.236063	0	died	died	0
STAT3_prot_GRB10_mrna	STAT3_prot	GRB10_mrna	tf	-0.00847802	tf	down	0.00847802	0	died	died	0	0	died	died	0
STAT3_prot_HGF_mrna	STAT3_prot	HGF_mrna	tf	-0.157433	tf	down	0.157433	0	died	died	0	0	died	died	0
STAT3_prot_HOXA11_mrna	STAT3_prot	HOXA11_mrna	tf	-0.081034	tf	down	0.081034	0	died	died	0	0	died	died	0
STAT3_prot_HPD_mrna	STAT3_prot	HPD_mrna	tf	0	died	died	0	-0.240387	tf	down	0.240387	0	died	died	0
STAT3_prot_IL1RN_mrna	STAT3_prot	IL1RN_mrna	tf	-0.492353	tf	down	0.492353	0	died	died	0	0	died	died	0
STAT3_prot_IL2RA_mrna	STAT3_prot	IL2RA_mrna	tf	-0.0689434	tf	down	0.0689434	0	died	died	0	0	died	died	0
STAT3_prot_IL6_mrna	STAT3_prot	IL6_mrna	tf	-0.410102	tf	down	0.410102	-0	died	died	0	0.0603248	tf	up	0.0603248
STAT3_prot_JUN_mrna	STAT3_prot	JUN_mrna	tf	0.0117557	tf	up	0.0117557	-0	died	died	0	-0	died	died	0
STAT3_prot_LBP_mrna	STAT3_prot	LBP_mrna	tf	-0.0696514	tf	down	0.0696514	-0	died	died	0	0	died	died	0
STAT3_prot_LPIN1_mrna	STAT3_prot	LPIN1_mrna	tf	-0.183821	tf	down	0.183821	0	died	died	0	0	died	died	0
STAT3_prot_MMP1_mrna	STAT3_prot	MMP1_mrna	tf	-0.180051	tf	down	0.180051	0	died	died	0	0	died	died	0
STAT3_prot_MMP9_mrna	STAT3_prot	MMP9_mrna	tf	-0.716053	tf	down	0.716053	-0	died	died	0	0.67982	tf	up	0.67982
STAT3_prot_NOS2_mrna	STAT3_prot	NOS2_mrna	tf	-0.348262	tf	down	0.348262	0.0744933	tf	up	0.0744933	0	died	died	0
STAT3_prot_NT5DC2_mrna	STAT3_prot	NT5DC2_mrna	tf	0	died	died	0	-0.0322776	tf	down	0.0322776	0	died	died	0
STAT3_prot_PREX1_mrna	STAT3_prot	PREX1_mrna	tf	-0.0771602	tf	down	0.0771602	-0	died	died	0	0.229482	tf	up	0.229482
STAT3_prot_REG1A_mrna	STAT3_prot	REG1A_mrna	tf	-0.232957	tf	down	0.232957	0	died	died	0	0	died	died	0
STAT3_prot_ROR1_mrna	STAT3_prot	ROR1_mrna	tf	0	died	died	0	-0.0443211	tf	down	0.0443211	0	died	died	0
STAT3_prot_STAT1_mrna	STAT3_prot	STAT1_mrna	tf	-0.336632	tf	down	0.336632	0	died	died	0	0	died	died	0
STAT3_prot_TERT_mrna	STAT3_prot	TERT_mrna	tf	0	died	died	0	-0.0225872	tf	down	0.0225872	0	died	died	0
